11,7,1,1,1491.150,33.880,1506.059,50.185,1469.936,26.314,1521.963,164.410
12,7,1,1,1406.341,3.638,1420.155,18.857,1388.080,-3.575,1435.121,125.371
13,7,1,1,921.708,76.151,937.281,92.992,905.128,67.758,957.118,212.814
0,8,1,1,213.397,847.574,254.555,889.582,176.424,820.536,319.571,1170.342
1,8,1,1,261.759,321.395,285.154,345.831,238.483,309.565,327.501,516.213
2,8,1,1,341.815,224.767,361.893,246.075,321.291,214.483,397.161,396.200
3,8,1,1,761.647,222.404,781.434,243.901,741.608,211.679,807.737,396.624
4,8,1,1,842.935,237.135,863.350,259.216,822.497,226.127,889.052,415.955
5,8,1,1,867.753,429.729,894.167,458.563,842.898,415.581,925.516,657.784
6,8,1,1,733.485,980.958,775.692,1026.640,697.164,950.740,828.032,1326.210
7,8,1,1,1659.865,646.823,1693.722,682.752,1612.408,627.308,1725.056,925.570
9,8,1,1,1851.330,181.005,1874.204,202.862,1807.722,171.477,1896.644,356.877
10,8,1,1,1677.076,113.333,1695.334,132.483,1646.408,104.769,1714.133,267.147
11,8,1,1,1492.567,32.636,1507.445,48.908,1471.336,25.086,1523.328,162.900
12,8,1,1,1410.316,1.695,1424.083,16.865,1392.000,-5.493,1439.017,123.026
13,8,1,1,924.282,76.163,939.858,93.006,907.701,67.769,959.671,212.843
14,8,1,1,1852.706,292.999,1879.052,318.146,1806.186,281.598,1904.254,493.517
0,9,1,1,206.930,853.553,248.456,895.807,169.711,826.123,313.695,1178.244
1,9,1,1,256.143,322.002,279.602,346.458,232.815,310.168,322.211,516.969
2,9,1,1,345.317,223.351,365.337,244.612,324.842,213.084,400.428,394.438
3,9,1,1,764.596,221.043,784.348,242.496,744.587,210.339,810.564,394.932
4,9,1,1,846.229,234.441,866.567,256.430,825.854,223.475,892.137,412.574
5,9,1,1,862.784,431.601,889.245,460.494,837.887,417.423,920.772,660.065
6,9,1,1,737.074,976.159,779.154,1021.693,700.848,946.261,831.251,1320.147
7,9,1,1,1661.436,652.353,1695.493,688.466,1613.762,632.659,1726.980,932.456
9,9,1,1,1853.326,180.373,1876.229,202.226,1809.578,170.856,1898.687,356.208
10,9,1,1,1676.551,111.229,1694.744,130.319,1645.960,102.696,1713.493,264.551
11,9,1,1,1494.136,31.122,1508.977,47.355,1472.888,23.593,1524.833,161.060
12,9,1,1,1413.845,-0.203,1427.564,14.921,1395.481,-7.365,1442.467,120.732
13,9,1,1,926.985,76.139,942.563,92.983,910.404,67.745,962.350,212.827
14,9,1,1,1852.546,292.695,1878.878,317.831,1806.046,281.299,1904.069,493.138
0,10,1,1,199.862,858.295,241.731,900.756,162.417,830.526,307.176,1184.609
1,10,1,1,251.054,323.329,274.594,347.830,227.658,311.479,317.477,518.620
2,10,1,1,348.803,222.701,368.789,243.941,328.358,212.440,403.735,393.631
3,10,1,1,767.073,219.436,786.782,240.835,747.101,208.756,812.909,392.924
4,10,1,1,849.243,232.032,869.511,253.939,828.924,221.104,894.963,409.552
5,10,1,1,858.135,433.581,884.646,462.537,833.194,419.370,916.348,662.481
6,10,1,1,739.960,969.961,781.870,1015.306,703.857,940.459,833.722,1312.361
7,10,1,1,1663.454,657.518,1697.705,693.804,1615.563,637.652,1729.342,938.904
9,10,1,1,1855.283,179.650,1878.212,201.496,1811.399,170.145,1900.684,355.428
10,10,1,1,1676.027,109.764,1694.173,128.811,1645.498,101.251,1712.885,262.738
11,10,1,1,1495.247,29.485,1510.045,45.674,1473.999,21.978,1525.871,159.059
12,10,1,1,1417.405,-1.734,1431.089,13.353,1398.985,-8.876,1445.968,118.895
13,10,1,1,929.649,76.280,945.235,93.131,913.065,67.884,965.000,213.019
14,10,1,1,1852.780,292.848,1879.123,317.990,1806.258,281.449,1904.322,493.334
0,11,1,1,192.153,861.681,234.335,904.303,154.505,833.634,299.974,1189.276
1,11,1,1,245.529,324.847,269.161,349.397,222.057,312.975,312.348,520.508
2,11,1,1,352.053,222.573,372.021,243.809,331.624,212.310,406.852,393.473
3,11,1,1,769.930,217.326,789.580,238.655,750.006,206.679,815.597,390.284
4,11,1,1,852.048,230.031,872.260,251.872,831.776,219.136,897.610,407.044
5,11,1,1,853.867,435.461,880.426,464.478,828.885,421.219,912.292,664.776
6,11,1,1,743.419,962.904,785.138,1008.035,707.457,933.841,836.698,1303.526
7,11,1,1,1665.386,661.461,1699.791,697.881,1617.321,641.461,1731.548,943.838
9,11,1,1,1857.715,178.685,1880.674,200.521,1813.664,169.196,1903.164,354.379
10,11,1,1,1675.417,108.922,1693.534,127.943,1644.940,100.421,1712.222,261.685
11,11,1,1,1496.220,27.573,1510.967,43.709,1474.982,20.091,1526.756,156.715
12,11,1,1,1421.352,-3.763,1434.986,11.274,1402.875,-10.879,1449.832,116.450
13,11,1,1,932.443,76.048,948.025,92.893,915.865,67.655,967.756,212.740
14,11,1,1,1853.558,292.892,1879.923,318.039,1806.976,281.493,1905.137,493.419
0,12,1,1,183.863,864.773,226.369,907.553,146.007,836.453,292.205,1193.608
1,12,1,1,240.322,327.620,264.083,352.261,216.744,315.705,307.616,523.953
2,12,1,1,355.634,222.707,375.591,243.947,335.216,212.436,410.307,393.643
3,12,1,1,773.052,214.884,792.635,236.132,753.184,204.275,818.526,387.227
4,12,1,1,854.761,228.520,874.932,250.310,834.525,217.649,900.197,405.154
5,12,1,1,850.403,437.006,877.001,466.072,825.387,422.739,909.001,666.661
6,12,1,1,747.278,955.650,788.801,1000.564,711.460,927.026,840.042,1294.476
7,12,1,1,1667.221,664.718,1701.757,701.249,1619.006,644.603,1733.616,947.922
9,12,1,1,1860.084,177.431,1883.063,199.249,1815.877,167.962,1905.562,352.977
10,12,1,1,1674.824,108.695,1692.929,127.708,1644.383,100.197,1711.607,261.388
11,12,1,1,1497.232,25.997,1511.937,42.091,1475.995,18.537,1527.697,154.789
12,12,1,1,1425.367,-5.753,1438.953,9.235,1406.829,-12.844,1453.768,114.057
13,12,1,1,935.146,75.595,950.717,92.428,918.578,67.209,970.409,212.182
14,12,1,1,1854.018,292.831,1880.394,317.979,1807.402,281.434,1905.614,493.363
0,13,1,1,175.744,868.863,218.621,911.841,137.653,840.210,284.652,1199.247
1,13,1,1,235.154,330.793,259.057,355.538,211.460,318.826,302.955,527.893
2,13,1,1,359.199,222.702,379.140,243.942,338.795,212.426,413.737,393.641
3,13,1,1,776.219,212.212,795.727,233.370,756.413,201.645,821.486,383.878
4,13,1,1,857.505,227.763,877.657,249.529,837.286,216.903,902.861,404.217
5,13,1,1,847.145,438.553,873.783,467.668,822.096,424.260,905.912,668.549
6,13,1,1,751.028,948.511,792.358,993.212,715.352,920.306,843.282,1285.601
7,13,1,1,1668.593,667.407,1703.236,704.029,1620.261,647.198,1735.177,951.293
9,13,1,1,1862.257,175.485,1885.232,197.265,1817.926,166.047,1907.720,350.727
10,13,1,1,1674.229,108.466,1692.322,127.470,1643.825,99.971,1710.990,261.087
11,13,1,1,1497.864,25.093,1512.546,41.163,1476.627,17.645,1528.289,153.686
13,13,1,1,937.514,75.008,953.070,91.824,920.961,66.631,972.721,211.453
14,13,1,1,1854.254,294.089,1880.676,319.276,1807.588,282.668,1905.932,494.913
0,14,1,1,167.350,874.222,210.670,917.454,128.985,845.151,276.900,1206.575
1,14,1,1,230.339,333.969,254.382,358.818,206.531,321.950,298.631,531.838
2,14,1,1,362.782,222.157,382.693,243.379,342.405,211.885,417.151,392.967
3,14,1,1,779.293,209.841,798.735,230.920,759.541,199.311,824.373,380.908
4,14,1,1,860.071,227.343,880.214,249.097,839.861,216.489,905.370,403.705
5,14,1,1,843.955,440.515,870.645,469.694,818.863,426.190,902.916,670.950
6,14,1,1,755.122,942.130,796.283,986.643,719.574,914.290,846.887,1277.690
7,14,1,1,1669.333,669.565,1704.057,706.260,1620.918,649.281,1736.061,953.991
9,14,1,1,1864.675,173.980,1887.664,195.736,1820.189,164.566,1910.157,349.025
10,14,1,1,1673.700,108.490,1691.789,127.493,1643.323,99.995,1710.453,261.099
11,14,1,1,1498.557,24.495,1513.224,40.549,1477.310,17.054,1528.957,152.961
13,14,1,1,939.617,74.053,955.145,90.841,923.086,65.691,974.748,210.258
14,14,1,1,1854.391,295.967,1880.875,321.213,1807.666,284.511,1906.181,497.218
0,15,1,1,159.103,880.646,202.920,924.178,120.433,851.084,269.337,1215.323
1,15,1,1,224.837,337.126,249.027,362.078,200.908,325.055,293.661,535.760
2,15,1,1,366.121,220.710,385.976,241.885,345.790,210.457,420.268,391.169
3,15,1,1,782.622,208.181,802.020,229.205,762.908,197.676,827.559,378.838
4,15,1,1,862.525,226.790,882.656,248.526,842.329,215.944,907.761,403.024
5,15,1,1,840.614,443.199,867.378,472.467,815.463,428.828,899.817,674.243
6,15,1,1,759.259,936.586,800.276,980.936,723.822,909.057,850.572,1270.832
7,15,1,1,1669.488,671.905,1704.292,708.677,1621.003,651.543,1736.355,956.903
9,15,1,1,1867.138,172.600,1890.147,194.336,1822.490,163.208,1912.649,347.480
10,15,1,1,1673.111,108.404,1691.192,127.402,1642.766,99.910,1709.849,260.974
11,15,1,1,1499.353,24.358,1514.019,40.411,1478.084,16.920,1529.752,152.810
13,15,1,1,941.627,72.757,957.118,89.506,925.128,64.415,976.663,208.631
14,15,1,1,1854.881,298.697,1881.463,324.028,1808.048,287.189,1906.846,500.579
0,16,1,1,150.358,888.197,194.751,932.086,111.342,858.054,261.347,1225.621
1,16,1,1,219.336,339.707,243.659,364.744,195.300,327.594,288.656,538.972
2,16,1,1,369.488,218.626,389.270,239.734,349.220,208.402,423.370,388.578
3,16,1,1,786.218,206.949,805.587,227.934,766.531,196.462,831.037,377.312
4,16,1,1,865.043,226.211,885.161,247.929,844.860,215.374,910.214,402.310
5,16,1,1,837.019,446.462,863.873,475.838,811.795,432.035,896.507,678.246
6,16,1,1,763.320,931.850,804.214,976.062,727.977,904.582,854.221,1264.986
7,16,1,1,1669.338,675.099,1704.246,711.978,1620.768,654.633,1736.387,960.872
9,16,1,1,1869.486,172.366,1892.548,194.112,1824.656,162.978,1915.084,347.319
10,16,1,1,1672.263,108.356,1690.336,127.349,1641.964,99.862,1708.984,260.886
11,16,1,1,1499.859,24.221,1514.523,40.271,1478.576,16.785,1530.256,152.651
13,16,1,1,943.662,71.544,959.117,88.257,927.192,63.221,978.608,207.110
14,16,1,1,1855.163,301.892,1881.853,327.321,1808.226,290.323,1907.322,504.502
15,16,1,1,1805.437,620.251,1841.275,655.688,1753.232,600.856,1874.238,896.274
0,17,1,1,141.466,896.014,186.470,940.282,102.089,865.255,253.223,1236.339
1,17,1,1,213.969,341.637,238.406,366.738,189.842,329.495,283.734,541.379
2,17,1,1,372.668,216.364,392.372,237.398,352.465,206.172,426.281,385.764
3,17,1,1,789.831,206.613,809.197,227.589,770.149,196.130,834.590,376.918
4,17,1,1,867.389,225.344,887.483,247.034,847.226,214.521,912.478,401.230
5,17,1,1,833.156,450.561,860.126,480.073,807.842,436.063,892.989,683.279
6,17,1,1,767.668,927.972,808.465,972.072,732.403,900.916,858.188,1260.204
7,17,1,1,1669.184,679.245,1704.227,716.261,1620.504,658.641,1736.469,966.026
9,17,1,1,1871.813,172.318,1894.934,194.079,1826.798,162.932,1917.508,347.383
10,17,1,1,1671.697,107.915,1689.752,126.894,1641.438,99.428,1708.385,260.327
11,17,1,1,1500.249,24.131,1514.912,40.180,1478.956,16.696,1530.644,152.549
13,17,1,1,945.681,70.291,961.100,86.966,929.241,61.987,980.534,205.538
14,17,1,1,1855.843,305.201,1882.655,330.734,1808.769,293.569,1908.220,508.581
15,17,1,1,1805.669,620.221,1841.514,655.658,1753.454,600.826,1874.481,896.244
0,18,1,1,131.624,904.009,177.300,948.680,91.861,872.589,244.196,1247.411
1,18,1,1,208.498,343.460,233.047,368.624,184.279,331.291,278.711,543.658
2,18,1,1,376.279,214.138,395.905,235.100,356.141,203.977,429.611,382.995
3,18,1,1,793.523,206.690,812.899,227.672,773.837,196.203,838.248,377.048
4,18,1,1,869.901,223.330,889.938,244.951,849.786,212.539,914.836,398.700
5,18,1,1,829.366,454.898,856.459,484.554,803.957,440.326,889.558,688.602
6,18,1,1,771.870,924.900,812.594,968.912,736.667,898.012,862.056,1256.419
7,18,1,1,1669.134,684.674,1704.358,721.871,1620.308,663.887,1736.733,972.782
9,18,1,1,1872.182,172.492,1895.317,194.260,1827.133,163.103,1917.901,347.613
10,18,1,1,1670.994,106.549,1689.003,125.487,1640.803,98.080,1707.601,258.629
11,18,1,1,1500.299,23.688,1514.949,39.724,1479.013,16.259,1530.672,152.003
13,18,1,1,947.799,69.356,963.192,86.004,931.382,61.067,982.578,204.368
14,18,1,1,1856.310,308.139,1883.227,333.763,1809.125,296.450,1908.875,512.198
15,18,1,1,1804.845,623.390,1840.778,658.931,1752.600,603.894,1873.815,900.178
0,19,1,1,121.198,911.247,167.556,956.306,81.052,879.192,234.580,1257.584
1,19,1,1,202.995,344.564,227.639,369.766,178.702,332.380,273.611,545.048
2,19,1,1,379.808,211.638,399.349,232.518,359.742,201.512,432.846,379.884
3,19,1,1,797.432,206.981,816.826,227.977,777.736,196.488,842.135,377.450
4,19,1,1,872.475,220.906,892.440,242.445,852.417,210.154,917.229,395.652
5,19,1,1,825.658,459.200,852.871,488.998,800.154,444.554,886.206,693.879
6,19,1,1,776.619,921.876,817.272,965.802,741.476,895.152,866.448,1252.698
7,19,1,1,1668.754,690.388,1704.163,727.773,1619.787,669.406,1736.675,979.888
9,19,1,1,1872.325,172.429,1895.462,194.196,1827.266,163.041,1918.047,347.544
10,19,1,1,1670.575,105.374,1688.548,124.278,1640.433,96.922,1707.116,257.176
11,19,1,1,1500.423,22.771,1515.047,38.782,1479.153,15.354,1530.751,150.873
13,19,1,1,949.614,68.835,964.993,85.467,933.210,60.553,984.346,203.719
14,19,1,1,1855.805,311.422,1882.812,337.144,1808.573,299.669,1908.534,516.200
15,19,1,1,1802.955,628.416,1839.011,664.120,1750.690,608.762,1872.146,906.400
0,20,1,1,110.627,918.063,157.680,963.505,70.102,885.383,224.809,1267.272
1,20,1,1,197.280,345.407,222.014,370.639,172.916,333.213,268.298,546.119
2,20,1,1,383.672,209.294,403.131,230.098,363.675,199.200,436.416,376.969
3,20,1,1,801.390,207.073,820.795,228.074,781.690,196.576,846.056,377.599
4,20,1,1,875.149,218.311,895.039,239.762,855.153,207.601,919.711,392.388
5,20,1,1,822.228,463.170,849.554,493.100,796.639,448.456,883.108,698.747
6,20,1,1,781.674,918.312,822.242,962.138,746.604,891.777,871.104,1248.324
7,20,1,1,1668.169,696.327,1703.769,733.910,1619.065,675.142,1736.421,987.275
9,20,1,1,1872.303,172.539,1895.443,194.309,1827.243,163.149,1918.030,347.676
10,20,1,1,1670.291,103.507,1688.208,122.359,1640.207,95.081,1706.734,254.878
11,20,1,1,1500.481,21.534,1515.071,37.509,1479.235,14.133,1530.749,149.345
13,20,1,1,951.719,68.357,967.085,84.976,935.326,60.083,986.404,203.126
14,20,1,1,1856.251,312.773,1883.312,338.538,1808.950,300.994,1909.076,517.872
15,20,1,1,1800.824,634.018,1837.017,669.905,1748.538,614.188,1870.261,913.339
0,21,1,1,99.992,923.506,147.704,969.282,59.117,890.284,214.930,1275.188
1,21,1,1,190.969,346.004,215.796,371.260,166.533,333.806,262.413,546.894
2,21,1,1,387.168,207.521,406.563,228.269,367.224,197.451,439.671,374.766
3,21,1,1,809.446,206.543,828.851,227.533,789.753,196.051,853.993,376.996
4,21,1,1,878.167,215.612,897.978,236.972,858.235,204.945,922.527,388.994
5,21,1,1,818.782,466.006,846.184,496.028,793.133,451.244,879.923,702.213
6,21,1,1,787.296,913.876,827.755,957.576,752.315,887.569,876.254,1242.892
7,21,1,1,1667.458,701.759,1703.232,739.522,1618.236,680.386,1736.009,994.031
9,21,1,1,1871.819,172.121,1894.934,193.877,1826.809,162.738,1917.503,347.144
10,21,1,1,1670.666,101.578,1688.532,120.378,1640.608,93.179,1707.019,252.527
11,21,1,1,1501.028,19.922,1515.573,35.853,1479.798,12.542,1531.219,147.366
13,21,1,1,953.686,68.017,969.043,84.627,937.301,59.748,988.334,202.707
14,21,1,1,1856.630,313.925,1883.739,339.727,1809.271,302.123,1909.539,519.298
15,21,1,1,1794.989,644.665,1831.388,680.891,1742.742,624.503,1864.801,926.472
0,22,1,1,89.775,928.053,138.111,974.130,48.577,894.351,205.422,1281.924
1,22,1,1,185.026,347.459,209.969,372.766,160.499,335.240,256.943,548.729
2,22,1,1,390.772,206.332,410.121,227.041,370.868,196.276,443.072,373.290
3,22,1,1,813.877,205.002,833.244,225.943,794.219,194.533,858.278,375.084
4,22,1,1,881.164,213.504,900.915,234.793,861.282,202.871,925.359,386.347
5,22,1,1,815.515,468.216,842.975,498.309,789.820,453.418,876.875,704.908
6,22,1,1,793.252,908.577,833.579,952.127,758.379,882.534,881.676,1236.420
7,22,1,1,1666.674,706.062,1702.581,743.967,1617.366,684.539,1735.455,999.379
10,22,1,1,1670.984,99.699,1688.800,118.449,1640.953,91.326,1707.249,250.236
11,22,1,1,1501.582,17.973,1516.074,33.849,1480.376,10.618,1531.681,144.971
13,22,1,1,955.394,67.807,970.747,84.412,939.015,59.541,990.015,202.451
14,22,1,1,1856.824,314.427,1883.953,340.245,1809.437,302.615,1909.769,519.921
15,22,1,1,1793.867,647.976,1830.352,684.310,1741.602,627.705,1863.833,930.582
0,23,1,1,80.396,931.790,129.304,978.131,38.909,897.674,196.686,1287.553
1,23,1,1,178.885,349.665,203.972,375.047,154.246,337.411,251.348,551.496
2,23,1,1,394.575,205.495,413.887,226.177,374.703,195.447,446.691,372.255
3,23,1,1,817.948,203.078,837.263,223.955,798.334,192.638,862.183,372.683
4,23,1,1,884.263,212.022,903.974,233.261,864.417,201.412,928.332,384.492
5,23,1,1,811.782,470.113,839.289,500.265,786.051,455.285,873.353,707.211
6,23,1,1,798.973,903.098,839.162,946.494,764.212,877.322,886.860,1229.746
7,23,1,1,1666.064,709.842,1702.091,747.872,1616.681,688.186,1735.050,1004.082
10,23,1,1,1670.147,97.170,1687.884,115.847,1640.218,88.832,1706.271,247.110
11,23,1,1,1502.603,16.366,1517.053,32.199,1481.397,9.032,1532.630,143.010
13,23,1,1,957.091,67.583,972.439,84.182,940.718,59.320,991.684,202.176
14,23,1,1,1856.553,314.640,1883.681,340.463,1809.180,302.824,1909.498,520.171
15,23,1,1,1792.563,650.280,1829.092,686.687,1740.307,629.936,1862.608,933.424
0,24,1,1,71.534,935.177,120.993,981.768,29.773,900.676,188.434,1292.706
1,24,1,1,173.360,352.976,198.619,378.469,148.585,340.664,246.416,555.627
2,24,1,1,398.334,205.406,417.632,226.086,378.476,195.355,450.320,372.154
3,24,1,1,821.184,201.070,840.444,221.881,801.616,190.661,865.257,370.168
4,24,1,1,887.145,211.139,906.833,232.350,867.320,200.543,931.126,383.393
